wallet,total_transactions,total_volume_eth,active_days,unique_contracts,avg_transaction_amount_eth,median_transaction_amount_eth,p90_transaction_amount_eth,large_tx_ratio,micro_tx_ratio,zero_value_tx_ratio,night_ratio,early_morning_ratio,daytime_ratio,weekend_ratio,pct_hour_0,pct_hour_1,pct_hour_2,pct_hour_3,pct_hour_4,pct_hour_5,pct_hour_6,pct_hour_7,pct_hour_8,pct_hour_9,pct_hour_10,pct_hour_11,pct_hour_12,pct_hour_13,pct_hour_14,pct_hour_15,pct_hour_16,pct_hour_17,pct_hour_18,pct_hour_19,pct_hour_20,pct_hour_21,pct_hour_22,pct_hour_23,dst_mode_hour,non_dst_mode_hour,tx_hour_variance,avg_tx_hour_period1,avg_tx_hour_period2,avg_tx_hour_period3,avg_tx_hour_period4,avg_tx_hour_period5,avg_tx_hour_period6,avg_gas_price,median_gas_price,p90_gas_price,gas_price_stddev,avg_tx_fee_eth,avg_tx_per_day,days_since_last_tx,wallet_life_days,wallet_age_days,unique_contracts_ratio,usdt_count,usdc_count,dai_count,stablecoin_diversity,usdt_vs_usdc_ratio,dex_count,lending_count,nft_count,bridge_count,dex_ratio,top1_token,top1_token_count,top2_token,top2_token_count,top3_token,top3_token_count,top4_token,top4_token_count,top5_token,top5_token_count,top6_token,top6_token_count,top7_token,top7_token_count,top8_token,top8_token_count,top9_token,top9_token_count,top10_token,top10_token_count,top1_namespace,top1_namespace_count,top2_namespace,top2_namespace_count,top3_namespace,top3_namespace_count,top4_namespace,top4_namespace_count,top5_namespace,top5_namespace_count,top6_namespace,top6_namespace_count,top7_namespace,top7_namespace_count,top8_namespace,top8_namespace_count,top9_namespace,top9_namespace_count,top10_namespace,top10_namespace_count,top1_cex,top1_cex_region,top1_cex_count,top2_cex,top2_cex_region,top2_cex_count,top3_cex,top3_cex_region,top3_cex_count,top4_cex,top4_cex_region,top4_cex_count,top5_cex,top5_cex_region,top5_cex_count,cex_interaction_type,data_quality,domain_name
0x5f30e03e9f6aeaa7192e4b4e8a14d5b0bd3d194a,50.0,0.291165903,18.0,12.0,0.005823318,0.0,0.002,0.0,0.92,0.8,0.34,0.04,0.38,0.3,0.04,,,,0.24,0.06,0.1,0.18,0.06,0.06,0.04,,0.1,,0.04,0.02,,0.06,,,,,,,,4.0,4.100223985917584,0.0,7.937499999999998,0.0,8.108695652173912,7.620000000000001,,553804935.8399999,531157327.0,999786950.0,377604519.813236,3.762619214542252e-05,2.7777777777777777,71.0,89.0,160.0,0.24,37.0,0.0,0.0,1.0,,,,,,,USDT,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x48a89ebc299824eae5af1e87cc821fe11eb3843c,50.0,2.067004495,42.0,2.0,0.04134009,0.0,0.0,0.02,0.96,0.96,0.28,0.2,0.52,0.3,0.04,0.04,0.1,0.02,0.04,0.04,0.04,0.08,,0.04,0.02,0.02,0.08,0.02,0.02,0.08,0.08,0.1,,0.02,0.04,0.02,0.04,0.02,,,6.815378768278551,11.93103448275862,9.38095238095238,11.93103448275862,9.38095238095238,9.48148148148148,12.47826086956522,981018562.5400002,393953214.0,2098243874.0,1417117403.4339676,3.928864029081541e-05,1.1904761904761905,6.0,372.0,378.0,0.04,43.0,0.0,0.0,1.0,,,,,,,USDT,43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xdcda0710b94c85e3d92ed58e8ab0e73d078be772,50.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,0.08,0.62,0.2,,0.04,0.02,0.02,0.06,0.02,0.14,0.08,0.06,0.04,0.06,0.06,0.04,,0.04,0.06,0.12,0.04,0.04,0.06,,,,,,,5.279494409930728,11.545454545454543,10.051282051282053,11.0,10.2,10.38,,519307012.24,304512044.0,934049221.0,693356977.0699,2.1454831352044645e-05,1.4705882352941178,61.0,171.0,232.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x6290a23a8c560eefd69e0fd5fd08e161ca0d5735,50.0,0.519893221,37.0,3.0,0.010397864,0.0,0.0,0.0,0.98,0.98,0.42,0.2,0.32,0.06,,,0.06,0.14,0.2,0.02,0.1,0.16,0.06,0.1,0.02,0.1,0.04,,,,,,,,,,,,,,2.9446596421595594,5.305555555555555,8.928571428571427,5.294117647058824,8.866666666666667,8.166666666666666,5.281250000000001,972229907.7399997,585485356.0,2186415031.0,1138784167.7456737,3.946307735466288e-05,1.351351351351351,21.0,392.0,413.0,0.06,28.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xb20904afc024ef7504f92c7816ad422659db27e9,50.0,0.00656445,46.0,3.0,0.000131289,0.0,0.0,0.0,1.0,0.96,0.44,0.2,0.46,0.22,,0.04,0.06,0.1,0.14,0.1,,,0.02,,,,,0.02,,0.04,0.1,0.12,0.06,0.08,0.02,0.08,,0.02,,,7.416033375087262,10.666666666666666,12.086956521739133,11.583333333333334,12.173913043478262,10.79310344827586,12.047619047619047,952967160.1600002,171775729.0,2116447954.0,2070783918.0687327,5.149209591322021e-05,1.0869565217391304,21.0,402.0,423.0,0.06,36.0,0.0,0.0,1.0,,,,,,,USDT,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x1e0aa194935288fc7d3da2da823832b2f7ea4b6a,50.0,0.018080075,6.0,3.0,0.000361602,0.0,0.0,0.0,1.0,0.96,0.42,0.42,0.48,0.2,0.28,0.02,0.12,,,,,,0.12,0.08,0.04,,0.06,0.06,0.12,,,,,,,,,0.1,0.0,,7.333707473449048,7.82,,7.82,,,7.82,573010304.2400002,338508708.0,2014327445.0,584650594.014471,2.610792250345537e-05,8.333333333333334,253.0,8.0,261.0,0.06,48.0,0.0,0.0,1.0,,,,,,,USDT,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xa863956c8668ea6b91f88bc7da76c7fe2c172dcf,50.0,5.666868204,21.0,6.0,0.113337364,0.0,0.214278641,0.04,0.66,0.66,0.18,0.18,0.78,0.16,0.1,0.08,,,,,,0.04,0.12,0.14,0.12,0.1,0.08,0.14,0.04,,,,,,0.04,,,,9.0,,4.825485066026936,9.02,,9.02,,,9.02,3275570548.6000004,3045630499.0,5000000000.0,1169719632.8620927,0.0001648783300928,2.380952380952381,283.0,79.0,362.0,0.12,30.0,0.0,0.0,1.0,,,,,,,USDT,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xf3b29f3df293ef92d7342164a90f34e1fa2ef464,50.0,0.1290552,36.0,3.0,0.002581104,0.0,0.0,0.0,0.98,0.98,0.52,0.24,0.36,0.16,,,0.06,0.18,0.16,0.12,0.08,0.02,0.06,0.02,0.1,0.02,0.02,0.06,,,0.06,,,,0.02,0.02,,,,,4.793703353017862,7.593749999999998,6.5,8.136363636363635,6.357142857142858,7.289473684210525,6.916666666666665,454949956.26,372159526.0,802939480.0,323204068.31865776,1.864381770709636e-05,1.3888888888888888,2.0,109.0,111.0,0.06,48.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x7aff789075e41f0fbaf9d1ed5b47bd0f3645641f,50.0,0.005172953,47.0,2.0,0.000103459,0.0,0.0,0.0,1.0,0.98,0.32,0.18,0.52,0.28,0.02,0.08,0.04,0.04,0.06,0.08,0.06,0.06,0.06,0.02,0.08,0.06,0.04,0.02,0.04,0.02,0.02,0.12,0.02,,0.02,,0.04,,,,6.040982485304448,9.375,9.6,9.432432432432432,9.384615384615383,9.17391304347826,9.629629629629628,1441831472.3999996,1169760072.0,2040048214.0,644944478.924981,5.946610104178186e-05,1.0638297872340423,143.0,172.0,315.0,0.04,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x7fad8361f8eecd2a0d922eaec653f7e70dcd710b,50.0,2.4951e-05,31.0,8.0,4.99e-07,0.0,0.0,0.0,1.0,0.98,0.14,0.14,0.76,0.26,0.1,,0.04,,,,,,0.02,0.06,0.04,0.06,0.02,0.04,0.12,0.08,0.06,0.04,0.1,0.04,0.08,0.04,0.04,0.02,,,6.45932327282488,13.371428571428572,13.666666666666666,14.387096774193546,11.947368421052632,11.066666666666665,17.05,3558697187.559999,1097191396.0,8278561498.0,5857329464.740652,0.0002599795800696,1.6129032258064515,114.0,419.0,533.0,0.16,30.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x4e98dbcc10e72422118f7302e893f258bfc82ab1,50.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.28,0.52,0.16,0.02,0.14,0.08,0.04,,0.02,0.06,0.02,0.04,0.06,,0.02,0.1,0.08,0.08,0.02,0.08,0.02,0.02,,,0.04,0.04,0.02,,,6.724430026676868,9.96551724137931,9.857142857142856,10.038461538461538,10.05,9.999999999999998,9.8,398237902.94,186189675.0,1036697099.0,675857773.8656294,1.6450809532548462e-05,1.0416666666666667,4.0,332.0,336.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xadfae6a951d2ef8866194e90f8042a6f19a5c29f,50.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.34,0.22,0.54,0.26,0.06,0.04,0.1,0.02,0.08,0.04,,0.02,0.06,0.02,0.04,0.04,0.02,,0.02,,0.12,0.1,0.06,0.02,0.04,0.02,0.06,0.02,16.0,,7.380089043210407,11.270833333333334,6.0,11.270833333333334,6.0,7.708333333333335,14.153846153846157,1000963337.04,486887009.0,2180847888.0,1110325387.1779451,4.13500450555572e-05,1.5151515151515151,163.0,125.0,288.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x50a25123d2d2245795206a5b4e8f167f0b0afff4,50.0,0.00378631,8.0,2.0,7.5726e-05,0.0,0.0,0.0,1.0,0.98,0.02,0.0,0.5,0.04,,,,,0.02,,,,,0.02,,,0.02,,,,,0.02,0.02,0.42,,0.48,,,21.0,,3.102401966087514,18.0,20.250000000000004,19.0,15.75,19.433333333333337,19.0,1077372421.9,1044365589.0,1133532476.0,46122367.11753998,6.0226742468161424e-05,6.25,15.0,113.0,128.0,0.04,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x62fde4400ded947972f73f6956ea41c5644764ee,50.0,0.026627962,39.0,3.0,0.000532559,0.0,0.0,0.0,1.0,0.92,0.2,0.12,0.58,0.26,,,,0.12,0.04,0.04,0.06,0.16,0.04,0.12,0.02,0.06,0.06,0.1,0.08,0.02,0.06,0.02,,,,,,,,,4.10077145554495,10.000000000000002,8.399999999999999,10.476190476190474,8.399999999999999,8.885714285714288,9.933333333333332,665907824.8599999,144557414.0,2800800000.0,1334237519.62284,2.7026554516810784e-05,1.2820512820512822,28.0,413.0,441.0,0.06,30.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,Bitkub,Asia and Pacific,7,,,0,,,0,,,0,,,0,has_cex_interaction,very_high,
0x6823e8cf0a0e6f56db7637d92c3f6818f1387bea,50.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26,0.04,0.44,0.18,,0.02,0.02,,0.1,0.12,0.14,0.1,0.06,0.02,0.04,0.08,0.06,,0.06,,0.02,0.04,,0.04,0.02,0.06,,,,6.0,5.451979606771569,7.0,9.571428571428577,,9.571428571428577,9.520000000000003,,150543081.05999994,84257926.0,390927054.0,141202462.3768459,6.219353889836581e-06,2.7777777777777777,79.0,109.0,188.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x83d140196fc9c4005068be1555a30d6c7b36039d,50.0,0.343283124,37.0,15.0,0.006865662,0.0,0.01,0.0,0.86,0.72,0.22,0.22,0.74,0.22,0.04,,0.14,0.04,,,,0.02,0.04,0.06,0.08,0.02,0.06,0.08,0.08,0.12,,0.1,0.08,0.02,,,,0.02,10.0,,5.927590280258265,11.130434782608695,10.5,11.130434782608695,10.5,10.0,11.2,7208726389.640001,1484908751.0,21761541685.0,12315870111.684193,0.0002707226320904,1.351351351351351,148.0,905.0,1053.0,0.3,28.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xe140efa5651c82dead2ed78221c1f530cabd4120,50.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26,0.22,0.5,0.22,0.02,0.06,0.06,0.08,0.04,,0.08,0.12,0.08,0.02,0.02,0.08,0.04,0.04,0.04,0.08,0.06,,0.02,0.02,,,0.04,,,,5.72145978232971,9.714285714285715,9.046511627906977,11.5,8.878048780487806,9.14,,1960000000.000001,1000000000.0,3000000000.0,1009344099.0088972,8.096107999999996e-05,1.3157894736842106,73.0,117.0,190.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xcb575d1fddc191c2a65f92fbb32af38394d32d36,50.0,0.061219204,49.0,2.0,0.001224384,0.0,0.0,0.0,0.98,0.98,0.08,0.08,0.82,0.82,0.04,,0.04,,,,,,,,0.02,0.02,0.06,0.04,0.12,0.16,0.08,0.14,0.04,0.12,0.02,0.02,0.02,0.06,,,5.1849074539592745,15.225806451612904,14.947368421052632,14.689655172413794,15.35,15.592592592592592,14.565217391304348,311625991.92,143422745.0,828948572.0,416224481.0761102,1.315312747553126e-05,1.020408163265306,4.0,328.0,332.0,0.04,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Lemon Cash,Latin America and Caribbean,1,,,0,,,0,,,0,,,0,has_cex_interaction,very_high,
0x7a6994baa436334b0bf2dca4ebe4c5b190438988,50.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14,0.12,0.68,0.22,0.02,0.04,0.04,0.02,,0.02,0.02,,0.06,0.02,,,0.04,0.04,0.04,0.06,0.02,0.1,0.08,0.16,0.06,0.06,0.06,0.04,19.0,,6.593255675928492,15.418604651162791,10.428571428571429,15.418604651162791,10.428571428571429,11.375,15.357142857142858,1178020415.06,977435865.0,2152442575.0,1350968419.4468658,4.8655311453992257e-05,1.1904761904761905,41.0,328.0,369.0,0.02,48.0,0.0,0.0,1.0,,,,,,,USDT,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x0af5b32a7b710c868a81bf124e7c7f3fda2a0909,50.0,0.000643594,43.0,3.0,1.2872e-05,0.0,0.0,0.0,1.0,0.96,0.12,0.1,0.66,0.38,,,0.02,0.08,,0.02,0.02,0.02,0.08,0.08,0.02,0.02,0.04,0.06,0.02,0.02,0.1,0.04,0.02,0.12,0.04,0.04,0.04,0.1,19.0,,6.404717648988542,13.999999999999996,,13.999999999999996,,,13.999999999999996,1603318235.56,598920708.0,2866753286.0,2542666671.154315,8.507682638388123e-05,1.162790697674419,265.0,149.0,414.0,0.06,35.0,0.0,0.0,1.0,,,,,,,USDT,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x5a151ae079301f9ab2e3ec0e448d4cd8639d4f63,50.0,1.075788018,37.0,9.0,0.02151576,0.0,0.004,0.0,0.92,0.84,0.0,0.0,0.88,0.26,,,,,,,,,,0.04,0.04,0.08,0.06,0.12,0.08,0.1,0.1,0.06,0.06,0.1,0.04,0.06,0.06,,,,3.6602665231384672,15.0,15.999999999999998,15.136363636363637,15.629629629629632,15.6,15.4,2184577623.46,1163407327.0,2606952071.0,3030448787.162671,9.323976426752106e-05,1.351351351351351,84.0,415.0,499.0,0.18,33.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x3b197d0320952403f8fbe4c0d4a95b0ee2bf3416,50.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.48,0.48,0.36,0.26,,,0.48,,,,,0.16,,,,,,,0.36,,,,,,,,,,,,5.498200076537107,6.3478260869565215,7.777777777777778,6.3478260869565215,7.777777777777778,7.96774193548387,5.736842105263157,129320077.28,113252507.0,239414578.0,91645417.42199709,5.40231145408696e-06,1.1111111111111112,5.0,189.0,194.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x226631326110fc20ba0462eea0f05e7b3f07bf26,50.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.56,0.44,0.2,0.32,0.06,0.08,0.12,0.18,0.04,0.08,0.04,0.02,,,,,,,,,0.02,0.1,0.02,0.02,0.04,0.06,0.02,0.1,,3.0,8.594635251250677,12.555555555555555,7.562499999999998,15.571428571428571,8.348837209302323,9.359999999999998,,192155757.36,79227458.0,428225094.0,283472905.249111,7.938311841103922e-06,2.083333333333333,137.0,82.0,219.0,0.02,50.0,0.0,0.0,1.0,,,,,,,USDT,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xb3221486578e8fd8c56cd942058232d70616493b,50.0,0.05910689,7.0,2.0,0.001182138,0.0,0.0,0.0,0.98,0.98,0.3,0.1,0.52,0.12,0.02,0.02,0.04,0.02,0.1,0.1,0.04,0.02,0.12,0.12,0.06,0.08,0.1,0.04,,,,,,,,0.04,0.06,0.02,12.0,,5.7044558308861175,9.3,,9.3,,,9.3,1791650281.88,1351032732.0,2695156699.0,1484652131.5077703,0.0001065220521305,7.142857142857143,350.0,6.0,356.0,0.04,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xbce21c57e594911418b7581d5023bf5a2f950379,50.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,0.0,0.64,0.2,,,,,0.02,0.06,0.06,0.14,0.08,0.08,0.04,0.02,0.02,0.06,0.1,0.02,0.04,0.06,0.06,0.04,0.02,0.04,0.02,0.02,,,5.33532700832051,12.5,11.583333333333334,12.521739130434783,11.88,11.862068965517238,12.333333333333336,1764335171.04,200903199.0,3186235857.0,4594339180.905336,0.0001012313100498,1.0416666666666667,4.0,496.0,500.0,0.02,42.0,0.0,0.0,1.0,,,,,,,USDT,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x771c10200c49c4946a193edd98132f7cf55899bf,50.0,0.0,33.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.04,0.9,0.28,,,0.04,,,,0.04,,0.02,0.02,,,0.06,0.16,0.06,0.08,0.16,0.14,0.02,0.14,0.04,,,0.02,,,4.319107995587864,14.842105263157896,14.333333333333336,14.722222222222223,14.384615384615383,15.111111111111112,14.500000000000002,2786932731.5599995,2263122084.0,4029712841.0,1437708013.4947834,0.0001941149398409,1.5151515151515151,3.0,367.0,370.0,0.08,41.0,0.0,0.0,1.0,,,,,,,USDT,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x12a82d0e9829fe1922d0e613e603ae183b17f380,50.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.98,0.0,,,,,,,0.02,,0.02,0.02,0.02,0.04,0.04,0.1,0.1,0.14,0.18,0.14,0.12,0.06,,,,,16.0,,2.874305594932665,14.934782608695652,15.0,14.934782608695652,15.0,15.09375,14.666666666666666,1522512900.9599998,575876628.0,3246467398.0,2574141822.284934,7.59152091545827e-05,2.272727272727273,177.0,119.0,296.0,0.04,38.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,38,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xad379ff56a9f03f7b797a3599637b81b3e742ff3,50.0,0.043958732,41.0,3.0,0.000879175,0.0,0.0,0.0,0.96,0.96,0.3,0.18,0.48,0.16,0.06,0.02,0.08,0.02,0.08,0.04,0.06,0.1,0.02,0.04,0.08,0.02,0.06,0.04,0.04,0.06,0.02,0.04,0.02,0.04,,,0.04,0.02,,,6.263727780985195,8.199999999999998,12.6,7.933333333333331,11.9,11.461538461538463,7.416666666666665,3426027779.76,2160104421.0,6419959995.0,3689725836.922838,0.0001324734386823,1.2195121951219512,169.0,563.0,732.0,0.06,40.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,USDT,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,yield,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x95202297c6337a7783bdbbe22ffc1cf068b0ea18,50.0,0.034410661,41.0,2.0,0.000688213,0.0,0.0,0.0,0.98,0.98,0.02,0.02,0.88,0.2,,,0.02,,,,,,,,0.04,0.02,0.1,0.06,0.04,0.08,0.04,0.06,0.16,0.06,0.22,0.06,0.04,,,,3.9841010560087207,16.433333333333337,16.900000000000002,16.51851851851852,16.739130434782602,16.73529411764706,16.375,1586977723.74,306485525.0,3605831415.0,4154818527.258709,7.482964372270723e-05,1.2195121951219512,155.0,120.0,275.0,0.04,49.0,0.0,0.0,1.0,,,,,,,USDT,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xf99505464d95953a81776e3ea3800ed48a9ffcfa,50.0,0.003224321,44.0,4.0,6.4486e-05,0.0,0.0,0.0,1.0,0.96,0.44,0.38,0.34,0.38,0.1,0.12,0.06,0.1,0.06,,,,,0.02,,,,,0.02,,,,0.1,0.1,0.1,0.06,0.12,0.04,,,9.239577691559685,11.161290322580642,12.736842105263158,10.555555555555555,13.590909090909092,13.620689655172413,9.19047619047619,6674714942.879999,1278065526.0,6713578700.0,21749987081.26184,0.0002476848137584,1.1363636363636365,64.0,756.0,820.0,0.08,33.0,0.0,0.0,1.0,,,,,,,USDT,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0xa2473b1e52ec01a5c3150384bfcaedfe44c20034,50.0,0.21015,36.0,15.0,0.004203,0.0,0.02,0.0,0.84,0.72,0.14,0.12,0.62,0.2,,0.02,0.06,0.04,,0.02,0.08,0.16,0.12,0.08,0.04,0.06,0.06,0.14,0.08,0.04,,,,,,,,,7.0,,3.774025080219056,8.96,,8.96,,,8.96,1022521516.5,414254931.0,1422710669.0,1807248562.2695136,4.590309998211389e-05,1.3888888888888888,260.0,76.0,336.0,0.3,36.0,0.0,0.0,1.0,,,,,,,USDT,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
0x176db6230ba702d2e1cecedf276f819953805dba,50.0,0.00077214,18.0,3.0,1.5443e-05,0.0,0.0,0.0,1.0,0.98,0.26,0.1,0.64,0.16,0.06,0.02,,0.02,0.06,0.1,0.02,0.06,,0.06,0.18,0.06,0.06,0.04,0.04,0.02,0.04,0.02,0.1,,0.02,,,0.02,10.0,,5.5484875674109855,10.1,,10.1,,16.0,9.979591836734691,2782104947.6599994,2204820010.0,4313214327.0,1720071748.7097604,0.0001376531985592,2.7777777777777777,233.0,108.0,341.0,0.06,47.0,0.0,0.0,1.0,,,,,,,USDT,47,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,no_cex_interaction,very_high,
